,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
1873,642.96,1584.58,1412.27,21.61,554.44,2388.01,9111.74,47.44,521.51,2388.01,8189.92,8.4236,393.0,38.76,23.2392,40.0
1874,642.76,1592.35,1411.12,21.61,553.91,2388.02,9115.02,47.65,521.97,2388.02,8194.28,8.4316,394.0,39.0,23.2257,39.0
1875,642.64,1589.33,1411.84,21.61,553.2,2388.02,9120.72,47.48,522.05,2388.04,8190.5,8.4667,393.0,38.75,23.282,38.0
1876,643.05,1596.45,1402.53,21.61,553.77,2388.08,9122.91,47.35,522.3,2387.98,8189.68,8.4182,392.0,38.76,23.3422,37.0
1877,642.56,1595.52,1411.15,21.61,553.75,2388.03,9131.26,47.65,521.93,2388.06,8189.52,8.4529,394.0,38.9,23.3964,36.0
1878,642.96,1592.6,1411.1,21.61,553.73,2387.99,9123.34,47.58,521.47,2387.99,8194.4,8.4258,393.0,38.89,23.3474,35.0
1879,642.81,1589.01,1403.24,21.61,554.35,2388.04,9122.81,47.51,520.92,2388.09,8197.22,8.4609,393.0,38.8,23.1219,34.0
1880,642.77,1590.97,1411.1,21.61,553.62,2387.98,9131.74,47.51,521.1,2388.05,8194.48,8.4335,395.0,38.8,23.3069,33.0
1881,642.83,1594.76,1404.33,21.61,554.16,2388.03,9128.49,47.39,521.84,2388.01,8198.27,8.4545,395.0,38.66,23.2603,32.0
1882,642.61,1588.33,1410.55,21.61,553.2,2388.07,9135.12,47.69,521.8,2388.14,8209.53,8.4699,394.0,38.8,23.2649,31.0
1883,642.34,1587.08,1418.0,21.61,552.79,2388.1,9142.03,47.83,521.36,2388.06,8202.43,8.4846,393.0,39.06,23.2852,30.0
1884,643.07,1593.98,1410.93,21.61,553.53,2388.01,9133.2,47.58,521.37,2388.08,8202.5,8.4565,393.0,38.78,23.2069,29.0
1885,642.57,1589.82,1403.42,21.61,553.84,2388.04,9131.44,47.51,521.43,2388.07,8209.55,8.4393,394.0,38.75,23.2196,28.0
1886,642.57,1595.3,1417.95,21.61,553.52,2388.05,9143.61,47.57,520.99,2388.03,8210.34,8.4596,393.0,38.73,23.2271,27.0
1887,642.89,1595.01,1412.09,21.61,552.79,2388.02,9137.19,47.45,521.28,2388.05,8207.79,8.4407,393.0,38.79,23.2424,26.0
1888,643.16,1591.56,1408.48,21.61,553.89,2388.01,9139.98,47.6,521.38,2388.01,8214.49,8.4672,395.0,38.78,23.2337,25.0
1889,642.83,1595.84,1408.22,21.61,553.54,2388.07,9147.59,47.43,521.46,2388.08,8212.23,8.4358,396.0,38.89,23.186,24.0
1890,643.3,1594.77,1407.18,21.61,552.79,2388.09,9151.39,47.72,521.66,2388.05,8217.98,8.4521,394.0,38.72,23.3195,23.0
1891,643.01,1600.05,1412.2,21.61,553.9,2388.09,9156.95,47.66,521.22,2388.04,8216.9,8.4385,394.0,38.73,23.2207,22.0
1892,643.05,1594.96,1406.19,21.61,553.86,2388.05,9155.81,47.5,521.24,2388.1,8227.97,8.4948,394.0,38.48,23.1341,21.0
1893,643.23,1602.99,1417.63,21.61,553.83,2388.0,9144.98,47.59,520.87,2388.08,8223.18,8.4468,395.0,38.91,23.1923,20.0
1894,643.01,1596.98,1416.51,21.61,552.95,2388.11,9162.89,47.59,520.88,2388.1,8220.13,8.4763,395.0,38.66,23.1898,19.0
1895,643.07,1590.68,1410.37,21.61,552.94,2388.09,9167.16,47.68,521.63,2388.09,8229.79,8.4718,394.0,38.61,23.2067,18.0
1896,643.55,1602.59,1415.55,21.61,553.87,2388.08,9163.47,47.76,521.04,2388.08,8230.96,8.4605,395.0,38.62,23.1689,17.0
1897,643.2,1601.8,1420.83,21.61,552.81,2388.07,9162.66,47.78,521.04,2388.08,8229.33,8.5005,393.0,38.63,23.1598,16.0
1898,643.16,1593.59,1415.44,21.61,552.4,2388.06,9171.18,47.66,521.29,2388.05,8238.32,8.4461,395.0,38.71,23.1954,15.0
1899,643.55,1607.04,1421.69,21.61,552.45,2388.07,9164.94,47.67,520.93,2388.08,8237.87,8.4938,395.0,38.79,23.168,14.0
1900,642.83,1601.88,1417.4,21.61,552.83,2388.13,9171.99,47.85,520.79,2388.07,8240.06,8.4992,395.0,38.46,23.2898,13.0
1901,642.84,1596.03,1418.62,21.61,552.84,2388.04,9178.37,47.9,521.39,2388.11,8243.94,8.4522,396.0,38.64,23.0994,12.0
1902,643.73,1595.56,1417.78,21.61,553.36,2388.12,9188.49,47.92,520.98,2388.1,8242.41,8.4987,396.0,38.52,23.1614,11.0
1903,643.38,1602.92,1423.1,21.61,552.52,2388.12,9183.92,47.89,520.79,2388.1,8248.3,8.4932,395.0,38.68,23.2104,10.0
1904,643.23,1598.22,1420.21,21.61,552.31,2388.15,9189.49,47.91,520.11,2388.08,8251.76,8.5037,396.0,38.68,23.1819,9.0
1905,643.32,1602.15,1427.4,21.61,552.36,2388.12,9191.59,47.91,520.78,2388.17,8255.79,8.498,396.0,38.67,23.0226,8.0
1906,643.13,1599.34,1418.42,21.61,552.36,2388.16,9207.36,48.08,521.07,2388.07,8257.19,8.4414,396.0,38.39,23.2319,7.0
1907,642.7,1602.99,1431.01,21.61,552.15,2388.09,9205.71,48.04,520.71,2388.13,8262.08,8.4908,396.0,38.54,23.1513,6.0
1908,643.24,1597.81,1424.02,21.61,551.75,2388.12,9199.59,47.85,520.59,2388.07,8262.57,8.4898,396.0,38.55,23.0542,5.0
1909,643.42,1596.7,1417.01,21.61,552.63,2388.15,9206.31,47.94,520.35,2388.09,8266.83,8.5095,396.0,38.51,23.181,4.0
1910,643.46,1599.45,1433.83,21.61,552.86,2388.15,9214.62,47.85,519.86,2388.13,8271.39,8.5206,397.0,38.49,23.1286,3.0
1911,643.69,1603.7,1429.19,21.61,551.71,2388.09,9220.88,47.82,520.5,2388.1,8272.83,8.5282,396.0,38.4,23.0677,2.0
1912,643.4,1602.89,1431.95,21.61,552.29,2388.44,9224.87,47.98,520.35,2388.44,8279.79,8.4968,397.0,38.43,23.1008,1.0
1913,644.04,1595.36,1428.43,21.61,552.3,2388.5,9239.76,48.11,520.28,2388.56,8289.63,8.5156,399.0,38.45,23.0284,0.0
1914,641.92,1587.93,1392.2,21.61,554.37,2388.0,9051.46,47.05,522.54,2388.01,8137.61,8.4039,391.0,39.04,23.5309,130.0
1915,642.22,1586.81,1392.03,21.61,554.76,2388.06,9057.03,47.2,523.04,2388.04,8142.57,8.3868,390.0,39.05,23.3106,130.0
1916,642.16,1581.06,1395.51,21.61,554.42,2388.01,9047.45,47.19,522.22,2387.97,8136.85,8.4422,392.0,39.01,23.5053,130.0
1917,642.14,1590.17,1388.15,21.61,554.19,2387.99,9057.43,47.11,522.51,2388.03,8136.62,8.3928,391.0,38.83,23.3314,130.0
1918,642.13,1581.09,1396.37,21.6,554.26,2387.96,9046.16,47.2,522.29,2388.01,8138.95,8.3879,392.0,39.06,23.4651,130.0
1919,641.99,1585.13,1394.91,21.61,554.48,2388.02,9054.59,47.03,522.36,2388.02,8142.12,8.383,390.0,39.08,23.3655,130.0
1920,642.44,1582.96,1394.26,21.61,555.06,2388.01,9051.7,47.22,522.87,2388.03,8139.16,8.3977,391.0,38.99,23.4053,130.0
1921,641.61,1584.53,1392.39,21.61,554.28,2388.03,9055.99,47.24,522.29,2388.0,8136.8,8.3813,391.0,39.18,23.4135,130.0
1922,641.78,1580.52,1401.27,21.61,554.27,2388.03,9055.41,47.04,522.29,2387.97,8136.08,8.3836,392.0,38.98,23.4868,130.0
1923,642.02,1581.9,1398.55,21.61,555.23,2388.0,9052.61,47.12,522.25,2388.0,8138.6,8.3644,392.0,38.93,23.3787,130.0
1924,642.48,1585.62,1400.69,21.61,553.8,2388.02,9047.32,47.16,522.62,2387.97,8135.34,8.3862,391.0,38.86,23.4401,130.0
1925,642.2,1591.59,1396.26,21.61,554.67,2388.0,9049.4,46.99,522.68,2387.99,8137.7,8.3809,392.0,39.03,23.4179,130.0
1926,641.98,1578.1,1395.18,21.6,554.77,2387.99,9048.49,47.18,522.03,2387.99,8135.65,8.3773,391.0,38.89,23.3528,130.0
1927,642.03,1583.94,1400.37,21.61,553.95,2388.06,9043.1,47.09,522.28,2388.02,8138.34,8.3997,393.0,39.12,23.3564,130.0
1928,642.3,1586.21,1393.99,21.61,554.72,2388.02,9050.98,47.18,522.69,2388.02,8138.43,8.4346,393.0,39.0,23.4487,130.0
1929,641.87,1589.94,1397.33,21.6,554.65,2388.01,9052.18,47.06,522.35,2388.02,8138.18,8.3577,392.0,39.0,23.4001,130.0
1930,641.79,1585.44,1400.99,21.61,554.62,2387.99,9053.78,47.03,522.61,2388.03,8141.13,8.4136,392.0,39.05,23.403,130.0
1931,641.87,1580.13,1395.47,21.61,554.67,2388.03,9053.77,47.32,522.07,2388.0,8140.58,8.3947,392.0,39.12,23.3682,130.0
1932,642.29,1589.25,1396.14,21.6,554.48,2387.99,9058.24,47.11,522.27,2388.01,8139.5,8.3858,391.0,39.14,23.4496,130.0
1933,641.88,1583.88,1397.1,21.61,554.12,2387.98,9047.22,47.23,522.42,2388.05,8138.14,8.3966,392.0,39.04,23.4002,130.0
1934,642.14,1580.79,1399.2,21.61,554.68,2388.01,9050.5,47.17,522.0,2388.0,8138.72,8.4168,391.0,38.88,23.4053,130.0
1935,642.28,1588.92,1397.3,21.61,554.96,2387.99,9048.1,47.14,522.04,2388.01,8137.55,8.3823,393.0,39.07,23.5493,130.0
1936,642.36,1589.48,1395.85,21.61,554.58,2388.0,9047.9,47.18,522.35,2387.98,8137.34,8.4085,392.0,38.87,23.4251,130.0
1937,642.0,1583.85,1393.75,21.61,554.92,2388.06,9062.47,47.33,522.84,2387.99,8140.26,8.3758,391.0,39.11,23.4183,130.0
1938,642.76,1581.08,1406.96,21.61,555.22,2388.01,9060.43,47.13,522.04,2387.96,8137.99,8.4141,391.0,39.05,23.4275,130.0
1939,642.48,1590.13,1392.6,21.6,555.23,2388.06,9065.05,47.12,522.41,2388.03,8138.93,8.4004,392.0,39.05,23.4433,130.0
1940,642.17,1582.59,1396.89,21.61,553.83,2388.05,9057.19,47.19,522.54,2387.99,8131.25,8.4325,392.0,38.84,23.3362,130.0
1941,641.74,1585.77,1392.56,21.61,555.02,2387.98,9062.96,47.13,522.41,2387.99,8133.56,8.3943,391.0,39.43,23.4076,130.0
1942,641.47,1583.06,1396.87,21.61,555.42,2388.03,9056.01,47.01,521.41,2388.03,8143.37,8.3982,391.0,39.19,23.4753,130.0
1943,641.9,1587.36,1402.48,21.61,554.46,2388.02,9050.98,47.31,522.49,2388.0,8137.85,8.3667,390.0,38.96,23.4173,130.0
1944,642.2,1586.25,1398.36,21.61,554.78,2388.0,9060.45,47.07,522.6,2387.98,8141.18,8.4126,391.0,38.94,23.53,130.0
1945,641.84,1586.55,1392.5,21.61,554.77,2388.04,9052.01,47.09,522.38,2388.04,8136.92,8.3925,391.0,38.87,23.3929,130.0
1946,642.55,1582.9,1396.54,21.61,554.63,2387.97,9057.24,47.16,522.44,2388.06,8141.19,8.3916,392.0,39.13,23.4095,130.0
1947,642.52,1582.14,1397.64,21.61,554.21,2388.02,9049.47,47.3,522.3,2388.06,8137.06,8.4214,390.0,39.0,23.5233,130.0
1948,642.0,1585.28,1399.6,21.6,554.18,2388.0,9050.98,47.01,522.79,2388.03,8140.4,8.404,392.0,38.89,23.4587,130.0
1949,641.46,1580.69,1396.29,21.61,554.43,2388.01,9055.77,47.12,521.94,2388.01,8139.7,8.3686,392.0,38.99,23.4019,130.0
1950,641.97,1575.6,1398.36,21.61,554.34,2388.0,9050.57,47.19,522.0,2387.99,8138.71,8.3769,392.0,39.08,23.4904,130.0
1951,642.2,1589.84,1397.83,21.61,555.12,2388.01,9054.18,47.29,522.7,2388.02,8141.1,8.4265,390.0,39.13,23.3119,130.0
1952,642.78,1586.67,1390.9,21.61,554.76,2388.04,9051.09,47.09,522.74,2388.01,8131.66,8.434,390.0,39.11,23.4868,130.0
1953,642.12,1583.04,1393.76,21.61,554.21,2388.07,9057.71,47.15,522.46,2388.02,8134.34,8.4005,391.0,39.24,23.4566,130.0
1954,641.64,1589.84,1393.32,21.61,554.62,2387.99,9060.44,47.2,522.13,2388.04,8137.48,8.3954,392.0,39.02,23.4643,130.0
1955,641.48,1579.48,1398.05,21.61,554.76,2388.04,9053.26,47.11,522.59,2387.99,8138.49,8.4149,392.0,39.09,23.4383,130.0
1956,642.67,1571.04,1401.83,21.6,554.0,2388.06,9058.96,47.1,522.41,2388.0,8140.62,8.3808,390.0,39.08,23.4559,130.0
1957,642.14,1580.44,1399.42,21.61,554.22,2388.01,9048.6,47.16,522.19,2388.02,8129.38,8.4043,391.0,39.08,23.4762,130.0
1958,642.03,1580.26,1398.18,21.61,554.73,2388.01,9051.45,47.21,522.61,2388.06,8136.47,8.4005,391.0,38.87,23.5226,130.0
1959,642.03,1587.64,1398.27,21.61,555.18,2387.99,9058.83,47.15,522.55,2388.0,8138.17,8.4128,393.0,38.9,23.4497,130.0
1960,642.08,1577.61,1393.94,21.61,554.03,2388.06,9056.99,47.08,522.52,2388.0,8144.46,8.3769,390.0,38.87,23.4684,130.0
1961,641.97,1583.8,1402.0,21.61,554.64,2387.98,9056.79,47.05,522.61,2387.99,8137.98,8.3727,391.0,39.04,23.3365,130.0
1962,642.24,1580.77,1398.39,21.6,554.84,2387.97,9054.18,47.22,522.46,2387.98,8134.84,8.4097,392.0,38.99,23.4203,130.0
1963,641.87,1585.37,1400.5,21.61,554.45,2388.0,9053.16,46.96,521.95,2388.04,8140.56,8.4012,392.0,39.08,23.284,130.0
1964,642.2,1581.49,1395.73,21.61,554.68,2388.05,9054.29,47.21,521.94,2387.99,8131.68,8.3834,392.0,38.95,23.4952,130.0
1965,641.76,1588.52,1401.12,21.61,554.26,2387.99,9051.13,47.19,522.62,2388.04,8141.23,8.4213,392.0,38.97,23.3672,130.0
1966,641.76,1590.49,1397.38,21.61,554.83,2387.99,9051.82,47.37,521.88,2388.01,8140.24,8.4318,391.0,39.04,23.4324,130.0
1967,641.84,1584.1,1402.76,21.61,554.51,2388.02,9051.83,47.08,522.11,2388.04,8142.09,8.4085,393.0,39.02,23.5017,130.0
1968,641.76,1577.97,1398.77,21.61,553.48,2388.0,9057.54,47.19,522.52,2388.07,8137.62,8.4008,390.0,39.15,23.411,130.0
1969,642.21,1586.45,1396.86,21.61,555.25,2388.01,9053.77,47.34,522.74,2388.02,8140.16,8.3742,391.0,39.01,23.4886,130.0
1970,641.82,1586.01,1400.77,21.61,554.07,2388.01,9054.63,47.37,522.27,2387.97,8134.75,8.3279,391.0,38.99,23.5059,130.0
1971,642.15,1582.48,1398.42,21.61,554.3,2387.96,9062.29,47.11,521.66,2388.05,8136.08,8.4264,391.0,39.06,23.4623,130.0
1972,642.3,1592.5,1401.01,21.6,553.85,2388.02,9058.17,47.16,522.12,2388.04,8136.87,8.4061,392.0,38.96,23.3828,130.0
1973,642.04,1584.0,1402.06,21.61,554.41,2388.09,9055.46,47.16,521.63,2387.94,8139.41,8.3983,391.0,39.11,23.3808,130.0
1974,642.28,1581.82,1393.03,21.6,554.39,2388.03,9057.65,47.17,522.37,2387.98,8143.78,8.3614,391.0,38.96,23.4592,130.0
1975,642.52,1584.46,1400.1,21.61,554.15,2388.05,9057.31,47.1,522.29,2388.03,8139.98,8.4175,392.0,39.14,23.3774,130.0
1976,641.54,1584.86,1397.06,21.61,554.3,2388.01,9054.67,47.18,521.81,2388.0,8144.26,8.3939,393.0,38.96,23.347,130.0
1977,642.17,1588.3,1398.52,21.61,554.38,2388.06,9057.56,47.14,522.32,2387.99,8137.64,8.3747,389.0,39.0,23.3957,130.0
1978,642.34,1583.08,1400.65,21.61,554.44,2388.05,9055.08,47.22,522.2,2388.09,8140.0,8.4073,390.0,39.11,23.4998,130.0
1979,641.95,1588.58,1399.24,21.61,554.45,2388.03,9049.55,47.35,522.43,2388.01,8135.72,8.3896,391.0,39.08,23.2852,130.0
1980,642.04,1589.24,1407.4,21.6,555.01,2388.03,9053.21,47.15,522.4,2388.03,8135.54,8.3763,390.0,39.15,23.3072,130.0
1981,641.8,1589.24,1404.08,21.61,554.6,2388.04,9057.53,47.15,522.45,2388.04,8137.23,8.4128,393.0,39.07,23.4226,130.0
1982,642.21,1580.5,1393.64,21.61,554.58,2388.01,9062.67,47.35,522.4,2387.99,8138.35,8.3909,392.0,38.98,23.3893,130.0
1983,642.01,1581.0,1395.29,21.61,554.21,2388.01,9051.08,47.36,522.16,2388.08,8133.15,8.4323,391.0,38.95,23.4108,130.0
1984,641.76,1583.8,1394.25,21.61,554.25,2388.04,9056.84,47.32,522.16,2388.05,8138.88,8.3968,392.0,38.95,23.4043,130.0
1985,642.18,1589.95,1404.12,21.61,554.18,2388.07,9051.96,47.28,522.41,2388.02,8137.76,8.4125,391.0,39.03,23.4884,130.0
1986,641.96,1587.22,1401.15,21.61,554.78,2387.99,9059.35,47.13,522.0,2388.07,8136.65,8.4101,392.0,39.03,23.3465,130.0
1987,642.17,1588.49,1399.61,21.61,553.9,2387.99,9051.02,47.29,522.39,2388.01,8139.95,8.3907,391.0,39.15,23.4227,130.0
1988,642.01,1583.19,1394.16,21.6,554.36,2388.06,9052.84,47.4,522.1,2388.05,8136.24,8.3964,391.0,39.04,23.4063,130.0
1989,641.99,1584.28,1397.09,21.61,554.1,2388.03,9059.45,47.22,522.23,2388.02,8136.7,8.3948,392.0,38.92,23.3491,130.0
1990,642.4,1582.58,1405.17,21.61,553.99,2388.06,9056.4,47.11,522.27,2388.04,8140.71,8.4383,390.0,39.21,23.4455,130.0
1991,642.24,1581.58,1398.63,21.61,554.52,2388.01,9056.86,47.08,522.11,2388.0,8138.71,8.3686,393.0,38.96,23.3141,130.0
1992,642.02,1580.75,1400.71,21.61,554.43,2388.02,9058.64,47.15,522.25,2388.09,8138.19,8.3921,393.0,39.06,23.402,130.0
1993,642.1,1582.28,1398.55,21.61,554.4,2387.96,9060.09,47.25,522.65,2388.01,8145.12,8.3808,392.0,38.99,23.4124,130.0
1994,641.88,1586.24,1398.36,21.61,555.04,2388.01,9051.93,47.37,522.78,2388.03,8136.03,8.4191,392.0,39.12,23.3725,130.0
1995,642.19,1585.16,1397.04,21.61,554.45,2388.01,9054.58,47.37,522.23,2388.09,8141.69,8.3831,393.0,38.91,23.4507,130.0
1996,641.98,1589.84,1406.27,21.61,554.32,2388.04,9064.59,47.25,521.43,2388.01,8139.19,8.405,393.0,39.13,23.3634,130.0
1997,642.27,1585.49,1397.59,21.61,554.37,2388.02,9049.35,47.2,522.24,2388.13,8139.26,8.4156,391.0,39.02,23.4405,130.0
1998,642.01,1590.1,1391.74,21.61,553.68,2388.05,9059.52,47.07,521.95,2388.0,8141.77,8.4053,393.0,38.85,23.3716,130.0
1999,641.96,1583.55,1404.97,21.61,554.5,2388.05,9057.59,47.28,522.32,2388.06,8135.08,8.4102,391.0,39.02,23.4268,130.0
2000,642.37,1586.85,1403.75,21.61,554.47,2388.01,9057.13,47.34,521.97,2388.06,8139.46,8.3795,393.0,39.08,23.4142,130.0
2001,642.71,1585.21,1400.55,21.61,554.17,2388.12,9055.67,47.41,521.89,2388.11,8144.07,8.4272,391.0,39.1,23.438,130.0
2002,641.38,1590.93,1390.62,21.61,554.48,2388.05,9063.21,47.38,522.2,2388.04,8135.79,8.4068,391.0,38.97,23.3878,130.0
2003,641.95,1592.95,1397.14,21.6,554.19,2388.02,9061.75,47.18,522.03,2388.0,8140.64,8.3906,390.0,39.15,23.3961,130.0
2004,642.52,1586.78,1400.69,21.61,554.7,2388.08,9060.54,47.34,521.86,2387.99,8137.61,8.3872,391.0,38.87,23.482,130.0
2005,641.98,1577.63,1399.88,21.61,554.59,2388.01,9054.93,47.11,522.0,2388.04,8144.71,8.4008,390.0,38.97,23.3861,130.0
2006,641.98,1584.79,1397.2,21.61,553.9,2388.07,9054.82,47.28,521.96,2388.03,8141.26,8.4436,391.0,38.87,23.3703,129.0
2007,642.06,1582.08,1393.72,21.61,554.45,2387.99,9057.54,47.38,522.49,2387.99,8139.96,8.4245,391.0,39.16,23.3878,128.0
2008,642.2,1584.36,1403.99,21.61,554.39,2388.05,9052.77,47.33,522.26,2388.0,8140.33,8.401,391.0,39.02,23.3446,127.0
2009,642.09,1585.58,1411.03,21.61,554.38,2388.0,9059.49,47.23,522.21,2388.05,8145.95,8.4467,393.0,39.12,23.4229,126.0
2010,641.85,1577.04,1401.74,21.61,553.86,2388.03,9064.75,47.31,522.13,2388.08,8138.83,8.3906,391.0,38.97,23.3372,125.0
2011,642.17,1584.95,1396.65,21.61,554.22,2387.97,9058.61,47.35,522.03,2388.08,8143.37,8.43,392.0,39.03,23.3509,124.0
2012,641.76,1591.08,1396.87,21.61,554.62,2388.02,9057.57,47.2,522.05,2388.06,8138.19,8.3935,390.0,38.99,23.4015,123.0
2013,641.88,1584.72,1400.67,21.61,554.61,2388.02,9059.06,47.33,522.25,2388.05,8141.82,8.4226,392.0,39.0,23.3896,122.0
2014,641.86,1589.45,1400.21,21.61,554.57,2388.02,9063.24,47.08,522.56,2388.05,8137.64,8.3962,391.0,39.02,23.3689,121.0
2015,642.25,1583.63,1394.62,21.61,553.74,2387.99,9055.62,47.27,522.74,2388.07,8136.78,8.4215,391.0,39.13,23.3827,120.0
2016,642.16,1582.72,1396.52,21.61,552.98,2387.96,9059.71,47.3,522.45,2387.99,8143.06,8.3673,393.0,39.24,23.3669,119.0
2017,642.3,1580.41,1404.78,21.61,554.25,2388.02,9059.65,47.33,521.71,2388.1,8138.77,8.399,391.0,38.99,23.3468,118.0
2018,642.75,1586.26,1401.84,21.61,554.06,2388.01,9045.99,47.28,522.03,2388.02,8139.95,8.417,390.0,38.92,23.4241,117.0
2019,642.16,1590.2,1402.81,21.61,554.91,2388.03,9060.78,47.27,522.21,2388.03,8141.8,8.3985,393.0,38.98,23.434,116.0
2020,642.02,1581.22,1397.62,21.61,554.11,2388.03,9057.01,47.34,522.07,2388.05,8145.98,8.3942,393.0,38.86,23.4195,115.0
2021,642.3,1583.84,1401.12,21.61,554.92,2388.08,9053.29,47.21,521.88,2388.04,8143.89,8.4003,392.0,38.9,23.3515,114.0
2022,642.28,1587.71,1394.11,21.61,554.48,2388.08,9061.51,47.24,521.9,2388.02,8144.39,8.4071,391.0,39.11,23.4203,113.0
2023,642.12,1579.01,1391.63,21.61,553.8,2388.02,9064.12,47.28,522.01,2388.05,8145.31,8.3784,392.0,38.77,23.2628,112.0
2024,642.72,1587.53,1401.29,21.61,554.4,2388.06,9053.74,47.32,521.85,2388.02,8135.61,8.4018,393.0,38.85,23.3332,111.0
2025,642.31,1584.42,1395.02,21.61,554.35,2388.06,9069.51,47.47,522.16,2388.04,8145.38,8.4453,391.0,38.84,23.3309,110.0
2026,642.25,1583.11,1405.91,21.61,554.39,2388.08,9061.95,47.12,522.21,2388.02,8137.17,8.4206,392.0,38.94,23.4222,109.0
2027,642.21,1584.86,1404.12,21.61,553.97,2388.02,9056.34,47.5,521.97,2388.05,8135.85,8.3965,390.0,39.12,23.4305,108.0
2028,642.38,1581.62,1398.42,21.61,553.87,2388.08,9057.92,47.36,521.82,2388.07,8141.92,8.4124,393.0,39.02,23.3331,107.0
2029,641.97,1590.32,1395.43,21.61,554.09,2388.04,9065.54,47.29,522.37,2388.06,8142.28,8.4065,392.0,39.01,23.4308,106.0
2030,642.24,1582.51,1400.54,21.61,554.26,2388.03,9063.34,47.41,521.92,2388.06,8145.35,8.3974,393.0,39.02,23.4015,105.0
2031,642.43,1592.63,1398.75,21.61,554.21,2388.04,9059.45,47.26,521.83,2388.04,8149.58,8.4064,394.0,38.95,23.3918,104.0
2032,641.95,1582.24,1407.73,21.61,554.16,2388.05,9062.56,47.25,522.14,2388.05,8142.47,8.4205,393.0,39.05,23.405,103.0
2033,641.49,1587.93,1407.15,21.61,553.94,2388.07,9058.97,47.33,522.05,2388.07,8141.44,8.4094,392.0,38.78,23.3621,102.0
2034,642.33,1585.48,1400.88,21.61,554.63,2388.06,9060.65,47.23,522.2,2388.05,8144.87,8.3756,393.0,39.07,23.3001,101.0
2035,642.23,1589.03,1401.57,21.61,553.27,2388.1,9064.84,47.39,521.7,2388.05,8145.59,8.4063,393.0,39.04,23.4073,100.0
2036,642.45,1585.48,1398.32,21.61,553.6,2387.98,9057.61,47.22,522.01,2388.06,8139.16,8.4217,392.0,38.97,23.349,99.0
2037,642.8,1586.84,1398.1,21.61,553.94,2388.02,9060.64,47.35,521.85,2388.07,8148.12,8.3927,394.0,39.03,23.4573,98.0
2038,642.14,1583.06,1403.73,21.61,554.05,2388.02,9058.95,47.25,521.14,2388.03,8142.27,8.4294,392.0,39.0,23.4689,97.0
2039,642.36,1590.39,1403.2,21.61,553.62,2388.07,9061.52,47.29,522.07,2388.08,8145.09,8.4022,392.0,39.05,23.2746,96.0
2040,642.5,1586.52,1407.6,21.61,553.69,2388.09,9061.29,47.28,521.77,2388.04,8136.77,8.4408,391.0,38.86,23.4063,95.0
2041,642.54,1590.45,1406.54,21.61,554.34,2388.08,9062.44,47.32,522.52,2388.06,8143.38,8.4381,393.0,38.83,23.278,94.0
2042,642.4,1588.18,1409.07,21.61,553.97,2388.0,9064.53,47.53,522.08,2388.03,8144.17,8.447,394.0,38.77,23.42,93.0
2043,642.68,1593.28,1402.57,21.61,553.71,2388.02,9060.81,47.36,521.67,2388.09,8140.19,8.4216,393.0,38.98,23.2849,92.0
2044,642.33,1587.08,1406.11,21.61,554.29,2388.05,9056.51,47.31,522.2,2388.04,8143.44,8.4148,393.0,38.91,23.3875,91.0
2045,642.24,1592.85,1399.05,21.61,554.65,2388.04,9062.62,47.28,521.88,2388.03,8139.07,8.4272,392.0,38.91,23.2849,90.0
2046,642.29,1587.36,1401.1,21.61,554.14,2388.06,9068.2,47.34,521.5,2388.04,8143.91,8.426,391.0,38.87,23.2754,89.0
2047,642.39,1579.75,1405.37,21.61,554.64,2388.03,9068.78,47.33,521.93,2388.09,8142.45,8.4142,391.0,38.79,23.3171,88.0
2048,643.1,1592.83,1404.34,21.61,554.09,2388.02,9061.98,47.25,521.72,2388.04,8146.88,8.4204,392.0,38.94,23.4018,87.0
2049,642.33,1582.1,1406.33,21.61,554.32,2388.05,9070.58,47.37,521.64,2388.02,8145.76,8.4042,392.0,38.83,23.2836,86.0
2050,641.63,1586.88,1401.27,21.61,553.34,2388.08,9064.47,47.36,522.03,2388.03,8143.05,8.4356,393.0,38.79,23.3492,85.0
2051,642.49,1592.4,1398.91,21.61,553.86,2388.07,9062.47,47.39,522.14,2388.06,8142.06,8.4093,393.0,38.97,23.2848,84.0
2052,642.13,1588.71,1398.62,21.61,553.22,2388.07,9064.67,47.23,521.7,2388.08,8147.25,8.4271,393.0,39.03,23.365,83.0
2053,642.77,1587.24,1404.24,21.61,554.18,2388.06,9061.54,47.5,522.31,2388.07,8140.3,8.4322,392.0,38.83,23.2991,82.0
2054,642.71,1581.51,1403.74,21.61,554.28,2388.07,9066.81,47.36,521.84,2388.1,8153.43,8.4452,393.0,38.93,23.2287,81.0
2055,642.73,1585.04,1409.85,21.61,553.99,2388.04,9066.22,47.42,521.59,2388.09,8144.49,8.4151,392.0,39.19,23.3992,80.0
2056,642.7,1589.44,1396.72,21.61,553.46,2388.06,9066.46,47.33,521.63,2388.06,8140.76,8.3714,392.0,38.92,23.3964,79.0
2057,642.06,1588.22,1408.86,21.61,553.87,2388.13,9064.7,47.24,521.68,2388.07,8142.36,8.4367,393.0,38.9,23.3516,78.0
